model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,7,10,OND,1.0,0.359375,64,0.640625,0.000870414402173913,0.04562669836956522
gencast,CHIRPS,7,20,OND,0.0,0.00969091331629096,43030,0.00969091331629096,0.008852751358695652,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.1,0.043284789644012944,2472,0.05671521035598706,0.0029763926630434786,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.2,0.05394190871369295,964,0.14605809128630706,0.002989130434782609,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.3,0.07547169811320754,371,0.22452830188679246,0.0017684273097826088,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.4,0.08860759493670886,158,0.31139240506329113,0.0010444972826086957,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.5,0.017241379310344827,58,0.4827586206896552,0.000594429347826087,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.6,0.08333333333333333,36,0.5166666666666666,0.0003948709239130435,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.7,0.0,15,0.7,0.0002229110054347826,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.8,,0,,,0.018843410326086957
gencast,CHIRPS,7,20,OND,0.9,,0,,,0.018843410326086957
gencast,CHIRPS,7,20,OND,1.0,,0,,,0.018843410326086957
gencast,ERA5,1,1,OND,0.0,0.03027588677893228,22328,0.03027588677893228,0.01535247093023256,0.058019167877906966
gencast,ERA5,1,1,OND,0.1,0.20668176670441676,3532,0.10668176670441676,0.008557412790697674,0.058019167877906966
gencast,ERA5,1,1,OND,0.2,0.3325147347740668,2036,0.13251473477406678,0.00612736191860465,0.058019167877906966
gencast,ERA5,1,1,OND,0.3,0.45400397088021177,1511,0.15400397088021178,0.005284792877906976,0.058019167877906966
gencast,ERA5,1,1,OND,0.4,0.5497866287339972,1406,0.14978662873399717,0.004782885174418605,0.058019167877906966
gencast,ERA5,1,1,OND,0.5,0.6493617021276595,1175,0.14936170212765953,0.0039857376453488365,0.058019167877906966
gencast,ERA5,1,1,OND,0.6,0.7373983739837399,1230,0.13739837398373989,0.003838117732558141,0.058019167877906966
gencast,ERA5,1,1,OND,0.7,0.7607113985448666,1237,0.060711398544866624,0.0017055777616279072,0.058019167877906966
gencast,ERA5,1,1,OND,0.8,0.840080971659919,1482,0.040080971659918974,0.0013490188953488354,0.058019167877906966
gencast,ERA5,1,1,OND,0.9,0.8904403866809882,1862,0.009559613319011784,0.00040425145348837077,0.058019167877906966
gencast,ERA5,1,1,OND,1.0,0.953152575004011,6233,0.04684742499598904,0.006631540697674412,0.058019167877906966
gencast,ERA5,1,5,OND,0.0,0.017262561033233582,31745,0.017262561033233582,0.012445494186046513,0.036852743459302326
gencast,ERA5,1,5,OND,0.1,0.2005179430262671,2703,0.1005179430262671,0.006170512354651162,0.036852743459302326
gencast,ERA5,1,5,OND,0.2,0.31857318573185733,1626,0.11857318573185732,0.004378633720930233,0.036852743459302326
gencast,ERA5,1,5,OND,0.3,0.40034364261168387,1164,0.10034364261168388,0.002652616279069768,0.036852743459302326
gencast,ERA5,1,5,OND,0.4,0.47248576850094876,1054,0.07248576850094873,0.0017351017441860459,0.036852743459302326
gencast,ERA5,1,5,OND,0.5,0.5588865096359743,934,0.058886509635974305,0.001249091569767442,0.036852743459302326
gencast,ERA5,1,5,OND,0.6,0.6220275344180225,799,0.02202753441802252,0.00039970930232558123,0.036852743459302326
gencast,ERA5,1,5,OND,0.7,0.7035110533159948,769,0.003511053315994883,6.13190406976759e-05,0.036852743459302326
gencast,ERA5,1,5,OND,0.8,0.7418136020151134,794,0.05818639798488667,0.0010492369186046516,0.036852743459302326
gencast,ERA5,1,5,OND,0.9,0.7977653631284917,895,0.10223463687150836,0.0020780341569767435,0.036852743459302326
gencast,ERA5,1,5,OND,1.0,0.868302130406714,1549,0.131697869593286,0.004632994186046512,0.036852743459302326
gencast,ERA5,1,10,OND,0.0,0.011619940255967551,36489,0.011619940255967551,0.009629360465116279,0.021877271075581396
gencast,ERA5,1,10,OND,0.1,0.15970083589969203,2273,0.05970083589969202,0.003081849563953488,0.021877271075581396
gencast,ERA5,1,10,OND,0.2,0.23341139734582358,1281,0.033411397345823574,0.0009720203488372093,0.021877271075581396
gencast,ERA5,1,10,OND,0.3,0.296976241900648,926,0.003023758099352014,6.359011627906897e-05,0.021877271075581396
gencast,ERA5,1,10,OND,0.4,0.36916548797736914,707,0.030834512022630878,0.0004950944767441867,0.021877271075581396
gencast,ERA5,1,10,OND,0.5,0.44285714285714284,560,0.05714285714285716,0.0007267441860465118,0.021877271075581396
gencast,ERA5,1,10,OND,0.6,0.48756218905472637,402,0.11243781094527361,0.0010265261627906976,0.021877271075581396
gencast,ERA5,1,10,OND,0.7,0.5452196382428941,387,0.15478036175710586,0.001360374273255813,0.021877271075581396
gencast,ERA5,1,10,OND,0.8,0.6411149825783972,287,0.15888501742160288,0.0010356104651162797,0.021877271075581396
gencast,ERA5,1,10,OND,0.9,0.7180327868852459,305,0.18196721311475417,0.0012604469476744191,0.021877271075581396
gencast,ERA5,1,10,OND,1.0,0.763855421686747,415,0.23614457831325297,0.0022256540697674415,0.021877271075581396
gencast,ERA5,1,20,OND,0.0,0.004701890450799806,41260,0.004701890450799806,0.004405886627906977,0.01130768531976744
gencast,ERA5,1,20,OND,0.1,0.07307692307692308,1300,0.026923076923076925,0.0007948764534883721,0.01130768531976744
gencast,ERA5,1,20,OND,0.2,0.1161524500907441,551,0.08384754990925591,0.0010492369186046514,0.01130768531976744
gencast,ERA5,1,20,OND,0.3,0.14497041420118342,338,0.15502958579881657,0.0011900436046511627,0.01130768531976744
gencast,ERA5,1,20,OND,0.4,0.20689655172413793,203,0.1931034482758621,0.0008902616279069769,0.01130768531976744
gencast,ERA5,1,20,OND,0.5,0.28846153846153844,104,0.21153846153846156,0.0004996366279069768,0.01130768531976744
gencast,ERA5,1,20,OND,0.6,0.34177215189873417,79,0.2582278481012658,0.00046329941860465113,0.01130768531976744
gencast,ERA5,1,20,OND,0.7,0.2898550724637681,69,0.41014492753623183,0.0006427143895348836,0.01130768531976744
gencast,ERA5,1,20,OND,0.8,0.43478260869565216,46,0.3652173913043479,0.00038154069767441865,0.01130768531976744
gencast,ERA5,1,20,OND,0.9,0.5294117647058824,34,0.37058823529411766,0.00028615552325581396,0.01130768531976744
gencast,ERA5,1,20,OND,1.0,0.3541666666666667,48,0.6458333333333333,0.0007040334302325581,0.01130768531976744
gencast,ERA5,3,1,OND,0.0,0.022269246271664652,19848,0.022269246271664652,0.009810014204545454,0.02810724431818182
gencast,ERA5,3,1,OND,0.1,0.1384335154826958,3843,0.0384335154826958,0.0032781427556818174,0.02810724431818182
gencast,ERA5,3,1,OND,0.2,0.24334600760456274,2367,0.043346007604562725,0.0022771661931818175,0.02810724431818182
gencast,ERA5,3,1,OND,0.3,0.3408968125337655,1851,0.040896812533765536,0.0016801313920454548,0.02810724431818182
gencast,ERA5,3,1,OND,0.4,0.4172494172494173,1716,0.017249417249417254,0.0006569602272727274,0.02810724431818182
gencast,ERA5,3,1,OND,0.5,0.5132307692307693,1625,0.013230769230769268,0.0004771839488636377,0.02810724431818182
